ID,FID,Departure
326716,-52,1
327058,24,3232
327058,-55,1
327061,24,3232
327061,-55,1
327125,676,3233
327125,-28,1
327154,676,3233
327154,-28,1
327184,488,3233
327184,-5,1
327202,488,3233
327202,-5,1
327203,488,3233
327203,-5,1
327553,669,3234
327553,-11,1
327557,669,3234
327557,-11,1
327574,386,3234
327574,-11,1
327575,386,3234
327575,-11,1
327592,535,3234
327592,-3,1
327611,170,3234
327611,-5,1
327612,170,3234
327612,-5,1
327740,346,3234
327740,-29,1
328205,112,3236
328205,-54,1
328209,662,3236
328209,-40,1
328222,662,3236
328222,-40,1
328289,112,3236
328289,-54,1
328388,567,3236
328388,-37,1
328914,634,3238
328914,-16,1
328915,634,3238
328915,-16,1
329411,667,3239
329411,-51,1
329412,667,3239
329412,-51,1
329788,295,3241
329788,-41,1
329791,295,3241
329791,-41,1
329796,295,3241
329796,-41,1
329809,295,3241
329809,-41,1
329815,295,3241
329815,-41,1
329824,207,3241
329824,-15,1
329864,661,3241
329864,-9,1
329870,661,3241
329870,-9,1
329875,207,3241
329875,-15,1
329876,661,3241
329876,-9,1
329907,38,3241
329907,-46,1
329939,290,3241
329939,-6,1
329941,290,3241
329941,-6,1
329948,290,3241
329948,-6,1
329954,38,3241
329954,-46,1
329975,204,3241
329975,-11,1
329979,42,3241
329979,-42,1
329990,42,3241
329990,-42,1
330003,509,3241
330003,-8,1
330006,42,3241
330006,-42,1
330015,204,3241
330015,-11,1
330033,695,3241
330033,-43,1
330034,695,3241
330034,-43,1
330041,509,3241
330041,-8,1
330045,481,3241
330045,-43,1
330061,481,3241
330061,-43,1
330066,204,3241
330066,-11,1
330175,674,3242
330175,-37,1
330181,174,3242
330181,-27,1
330186,561,3242
330186,-3,1
330188,674,3242
330188,-37,1
330206,174,3242
330206,-27,1
330214,491,3242
330214,-13,1
330234,354,3242
330234,-3,1
330243,354,3242
330243,-3,1
330250,561,3242
330250,-3,1
330251,491,3242
330251,-13,1
330252,354,3242
330252,-3,1
330261,639,3242
330261,-15,1
330276,639,3242
330276,-15,1
330280,639,3242
330280,-15,1
330332,439,3242
330332,-42,1
330360,439,3242
330360,-42,1
330364,439,3242
330364,-42,1
330415,115,3243
330415,-4,1
330417,392,3243
330417,-40,1
330429,392,3243
330429,-40,1
330431,115,3243
330431,-4,1
330435,392,3243
330435,-40,1
330461,440,3243
330461,-41,1
330462,440,3243
330462,-41,1
330463,440,3243
330463,-41,1
330468,392,3243
330468,-40,1
330486,440,3243
330486,-42,1
330537,440,3243
330537,-42,1
330539,503,3243
330539,-48,1
330540,503,3243
330540,-48,1
330550,456,3243
330550,-41,1
330583,37,3243
330583,-3,1
330588,304,3243
330588,-11,1
330594,316,3243
330594,-42,1
330618,304,3243
330618,-11,1
330621,37,3243
330621,-3,1
330652,456,3243
330652,-41,1
330675,304,3243
330675,-11,1
330689,249,3243
330689,-47,1
330703,316,3243
330703,-42,1
330705,249,3243
330705,-47,1
330724,316,3243
330724,-42,1
330787,137,3244
330787,-41,1
330788,137,3244
330788,-41,1
330789,137,3244
330789,-41,1
330796,295,3244
330796,-4,1
330797,385,3244
330797,-19,1
330799,385,3244
330799,-19,1
330828,633,3244
330828,-15,1
330834,633,3244
330834,-15,1
330841,299,3244
330841,-40,1
330858,295,3244
330858,-4,1
330868,299,3244
330868,-40,1
330897,499,3244
330897,-9,1
330898,499,3244
330898,-9,1
330910,499,3244
330910,-9,1
330911,233,3244
330911,-7,1
330916,374,3244
330916,-42,1
330963,310,3244
330963,-43,1
330971,310,3244
330971,-43,1
330982,374,3244
330982,-42,1
330985,313,3244
330985,-42,1
331000,313,3244
331000,-42,1
331010,233,3244
331010,-7,1
331022,374,3244
331022,-42,1
331027,478,3245
331027,-29,1
331034,478,3245
331034,-29,1
331047,157,3245
331047,-23,1
331072,194,3245
331072,-7,1
331078,667,3245
331078,-12,1
331086,199,3245
331086,-34,1
331087,199,3245
331087,-34,1
331090,478,3245
331090,-29,1
331093,194,3245
331093,-7,1
331099,541,3245
331099,-34,1
331100,541,3245
331100,-34,1
331136,157,3245
331136,-23,1
331170,191,3245
331170,-51,1
331172,191,3245
331172,-51,1
331231,667,3245
331231,-12,1
331305,43,3245
331305,-43,1
331313,43,3245
331313,-43,1
331317,43,3245
331317,-43,1
331415,154,3246
331415,-9,1
331431,154,3246
331431,-9,1
331464,329,3246
331464,-32,1
331465,329,3246
331465,-32,1
331469,269,3246
331469,-15,1
331496,329,3246
331496,-32,1
331497,281,3246
331497,-5,1
331529,269,3246
331529,-15,1
331531,281,3246
331531,-5,1
331534,344,3246
331534,-6,1
331537,344,3246
331537,-6,1
331540,344,3246
331540,-6,1
331559,363,3246
331559,-41,1
331560,363,3246
331560,-41,1
331568,281,3246
331568,-5,1
331620,133,3247
331620,-3,1
331625,133,3247
331625,-3,1
331662,205,3247
331662,-42,1
331663,438,3247
331663,-27,1
331698,205,3247
331698,-42,1
331699,534,3247
331699,-9,1
331709,162,3247
331709,-10,1
331716,162,3247
331716,-10,1
331721,162,3247
331721,-10,1
331724,162,3247
331724,-10,1
331725,438,3247
331725,-27,1
331733,534,3247
331733,-9,1
331737,649,3247
331737,-5,1
331741,649,3247
331741,-5,1
331746,649,3247
331746,-5,1
331777,534,3247
331777,-9,1
331787,95,3247
331787,-25,1
331800,95,3247
331800,-25,1
331831,42,3247
331831,-9,1
331836,42,3247
331836,-9,1
331858,479,3247
331858,-26,1
331871,479,3247
331871,-26,1
331879,479,3247
331879,-26,1
332062,218,3248
332062,-5,1
332077,218,3248
332077,-5,1
332097,8,3248
332097,-12,1
332099,8,3248
332099,-12,1
332105,554,3248
332105,-5,1
332149,554,3248
332149,-5,1
332170,554,3248
332170,-5,1
332178,42,3248
332178,-34,1
332190,196,3248
332190,-14,1
332194,42,3248
332194,-34,1
332203,42,3248
332203,-34,1
332208,196,3248
332208,-14,1
332212,554,3248
332212,-5,1
332218,196,3248
332218,-9,1
332219,196,3248
332219,-9,1
332220,196,3248
332220,-9,1
332333,509,3249
332333,-41,1
332440,509,3249
332440,-41,1
332476,316,3249
332476,-13,1
332477,186,3249
332477,-7,1
332479,186,3249
332479,-7,1
332481,316,3249
332481,-13,1
332508,509,3249
332508,-41,1
332541,668,3250
332541,-42,1
332557,668,3250
332557,-42,1
332563,464,3250
332563,-13,1
332634,536,3250
332634,-2,1
332699,182,3250
332699,-33,1
332703,182,3250
332703,-33,1
332752,228,3250
332752,-34,1
332757,464,3250
332757,-13,1
332760,536,3250
332760,-2,1
332766,536,3250
332766,-2,1
332778,536,3250
332778,-2,1
332779,228,3250
332779,-34,1
332801,259,3250
332801,-43,1
332802,259,3250
332802,-43,1
332803,259,3250
332803,-43,1
332930,165,3251
332930,-22,1
332943,169,3251
332943,-41,1
332945,169,3251
332945,-41,1
332949,553,3251
332949,-41,1
332954,333,3251
332954,-43,1
332970,333,3251
332970,-43,1
332972,333,3251
332972,-43,1
332973,180,3251
332973,-41,1
332976,165,3251
332976,-22,1
332979,104,3251
332979,-41,1
332981,104,3251
332981,-41,1
332987,372,3251
332987,-15,1
332991,372,3251
332991,-15,1
333000,53,3251
333000,-25,1
333008,53,3251
333008,-25,1
333013,372,3251
333013,-15,1
333019,553,3251
333019,-41,1
333030,53,3251
333030,-25,1
333043,536,3251
333043,-42,1
333045,536,3251
333045,-42,1
333096,180,3251
333096,-41,1
333110,509,3251
333110,-1,1
333111,509,3251
333111,-1,1
333127,536,3251
333127,-42,1
333156,382,3252
333156,-28,1
333157,382,3252
333157,-28,1
333163,382,3252
333163,-28,1
333248,439,3252
333248,-28,1
333251,439,3252
333251,-28,1
333286,622,3252
333286,-9,1
333300,622,3252
333300,-9,1
333325,622,3252
333325,-9,1
333347,484,3252
333347,-15,1
333349,484,3252
333349,-15,1
333357,603,3252
333357,-41,1
333358,603,3252
333358,-41,1
333359,484,3252
333359,-15,1
333366,484,3252
333366,-15,1
333393,603,3252
333393,-41,1
333396,395,3252
333396,-42,1
333398,595,3252
333398,-41,1
333404,595,3252
333404,-41,1
333406,395,3252
333406,-42,1
333408,395,3252
333408,-42,1
333409,395,3252
333409,-42,1
333432,595,3252
333432,-41,1
333440,186,3253
333440,-4,1
333443,186,3253
333443,-4,1
333493,254,3253
333493,-2,1
333547,45,3253
333547,-43,1
333565,254,3253
333565,-2,1
333573,45,3253
333573,-43,1
333618,486,3253
333618,-8,1
333622,486,3253
333622,-8,1
333624,195,3253
333624,-6,1
333626,195,3253
333626,-6,1
333631,195,3253
333631,-6,1
333641,486,3253
333641,-8,1
333658,584,3253
333658,-41,1
333659,584,3253
333659,-41,1
333777,102,3254
333777,-49,1
333781,367,3254
333781,-15,1
333798,102,3254
333798,-49,1
333802,102,3254
333802,-49,1
333809,367,3254
333809,-15,1
333822,367,3254
333822,-15,1
333877,166,3254
333877,-13,1
333878,42,3254
333878,-51,1
333879,42,3254
333879,-51,1
333886,166,3254
333886,-13,1
333888,42,3254
333888,-51,1
333891,651,3254
333891,-40,1
333906,429,3254
333906,-25,1
333911,429,3254
333911,-25,1
333916,651,3254
333916,-40,1
333920,651,3254
333920,-40,1
334037,496,3254
334037,-48,1
334060,496,3254
334060,-48,1
334073,496,3254
334073,-48,1
334078,406,3254
334078,-5,1
334082,429,3254
334082,-25,1
334090,406,3254
334090,-5,1
334111,278,3255
334111,-7,1
334151,132,3255
334151,-27,1
334152,132,3255
334152,-27,1
334170,114,3255
334170,-6,1
334174,114,3255
334174,-6,1
334190,438,3255
334190,-9,1
334196,438,3255
334196,-9,1
334198,438,3255
334198,-9,1
334201,668,3255
334201,-26,1
334205,668,3255
334205,-26,1
334224,278,3255
334224,-7,1
334232,291,3255
334232,-2,1
334247,291,3255
334247,-2,1
334249,291,3255
334249,-2,1
334280,143,3255
334280,-6,1
334283,143,3255
334283,-6,1
334308,278,3255
334308,-7,1
334343,143,3255
334343,-6,1
334357,25,3255
334357,-13,1
334360,486,3255
334360,-15,1
334367,25,3255
334367,-13,1
334383,25,3255
334383,-13,1
334410,486,3255
334410,-15,1
334438,171,3256
334438,-20,1
334450,565,3256
334450,-42,1
334469,565,3256
334469,-42,1
334480,171,3256
334480,-20,1
334486,516,3256
334486,-43,1
334487,516,3256
334487,-43,1
334489,516,3256
334489,-43,1
334509,494,3256
334509,-16,1
334510,494,3256
334510,-16,1
334532,575,3256
334532,-7,1
334534,575,3256
334534,-7,1
334535,575,3256
334535,-7,1
334624,597,3256
334624,-42,1
334625,597,3256
334625,-42,1
334633,597,3256
334633,-42,1
334673,614,3256
334673,-51,1
334674,614,3256
334674,-51,1
334678,614,3256
334678,-51,1
334709,360,3256
334709,-45,1
334725,360,3256
334725,-45,1
334791,3,3257
334791,-13,1
334856,425,3257
334856,-5,1
334868,425,3257
334868,-5,1
334888,425,3257
334888,-5,1
334896,79,3257
334896,-6,1
334911,79,3257
334911,-6,1
334925,601,3257
334925,-41,1
334944,3,3257
334944,-13,1
334979,79,3257
334979,-6,1
334984,602,3257
334984,-6,1
334985,602,3257
334985,-6,1
335023,601,3257
335023,-41,1
335025,680,3257
335025,-4,1
335027,79,3257
335027,-6,1
335034,680,3257
335034,-4,1
335041,262,3257
335041,-54,1
335045,262,3257
335045,-54,1
335072,153,3258
335072,-30,1
335074,153,3258
335074,-30,1
335219,541,3258
335219,-56,1
335220,541,3258
335220,-56,1
335221,541,3258
335221,-56,1
335222,662,3258
335222,-48,1
335223,662,3258
335223,-48,1
335228,330,3258
335228,-42,1
335229,330,3258
335229,-42,1
335230,330,3258
335230,-42,1
335257,26,3258
335257,-12,1
335258,26,3258
335258,-12,1
335260,26,3258
335260,-12,1
335265,307,3258
335265,-12,1
335266,307,3258
335266,-12,1
335274,77,3258
335274,-7,1
335275,77,3258
335275,-7,1
335276,77,3258
335276,-7,1
335295,307,3258
335295,-12,1
335298,307,3258
335298,-12,1
335339,195,3258
335339,-41,1
335344,195,3258
335344,-41,1
335352,195,3258
335352,-41,1
335423,117,3259
335423,-13,1
335424,117,3259
335424,-13,1
335438,497,3259
335438,-10,1
335439,497,3259
335439,-10,1
335462,554,3259
335462,-10,1
335468,554,3259
335468,-10,1
335470,386,3259
335470,-37,1
335500,386,3259
335500,-37,1
335509,494,3259
335509,-39,1
335512,494,3259
335512,-39,1
335518,494,3259
335518,-39,1
335525,494,3259
335525,-39,1
335529,386,3259
335529,-37,1
335574,328,3259
335574,-33,1
335577,328,3259
335577,-33,1
335596,472,3259
335596,-32,1
335607,472,3259
335607,-32,1
335627,380,3259
335627,-9,1
335629,380,3259
335629,-9,1
335646,139,3259
335646,-54,1
335648,139,3259
335648,-54,1
335662,139,3259
335662,-54,1
335672,370,3259
335672,-11,1
335700,370,3259
335700,-11,1
335709,370,3259
335709,-11,1
335725,709,3260
335725,-11,1
335780,709,3260
335780,-11,1
335950,399,3260
335950,-33,1
335965,399,3260
335965,-33,1
335967,669,3260
335967,-43,1
335976,491,3260
335976,-2,1
335981,491,3260
335981,-2,1
335986,669,3260
335986,-43,1
336027,58,3260
336027,-1,1
336030,58,3260
336030,-1,1
336072,665,3261
336072,-32,1
336079,665,3261
336079,-32,1
336089,142,3261
336089,-5,1
336093,142,3261
336093,-5,1
336098,708,3261
336098,-4,1
336146,708,3261
336146,-4,1
336201,336,3261
336201,-4,1
336203,336,3261
336203,-4,1
336224,665,3261
336224,-32,1
336236,25,3261
336236,-41,1
336237,25,3261
336237,-41,1
336259,373,3261
336259,-36,1
336266,373,3261
336266,-36,1
336267,373,3261
336267,-36,1
336329,366,3261
336329,-54,1
336331,25,3261
336331,-41,1
336336,366,3261
336336,-54,1
336359,708,3261
336359,-4,1
336409,179,3262
336409,-55,1
336412,179,3262
336412,-55,1
336456,264,3262
336456,-30,1
336469,31,3262
336469,-6,1
336508,310,3262
336508,-40,1
336509,310,3262
336509,-40,1
336519,559,3262
336519,-5,1
336550,530,3262
336550,-42,1
336557,559,3262
336557,-5,1
336567,31,3262
336567,-6,1
336573,530,3262
336573,-42,1
336585,382,3262
336585,-13,1
336595,40,3262
336595,-41,1
336596,40,3262
336596,-41,1
336607,428,3262
336607,-14,1
336617,559,3262
336617,-5,1
336623,382,3262
336623,-13,1
336627,382,3262
336627,-13,1
336638,382,3262
336638,-13,1
336641,40,3262
336641,-41,1
336658,428,3262
336658,-14,1
336664,428,3262
336664,-14,1
336728,101,3263
336728,-14,1
336729,101,3263
336729,-14,1
336771,284,3263
336771,-43,1
336773,284,3263
336773,-43,1
336777,294,3263
336777,-7,1
336783,377,3263
336783,-10,1
336786,352,3263
336786,-2,1
336790,294,3263
336790,-7,1
336796,294,3263
336796,-7,1
336799,352,3263
336799,-2,1
336804,532,3263
336804,-43,1
336843,311,3263
336843,-51,1
336859,284,3263
336859,-43,1
336886,512,3263
336886,-33,1
336913,377,3263
336913,-10,1
336915,352,3263
336915,-2,1
336929,377,3263
336929,-10,1
336931,532,3263
336931,-43,1
336958,376,3263
336958,-47,1
336960,376,3263
336960,-47,1
336962,512,3263
336962,-33,1
336984,294,3263
336984,-7,1
337048,53,3263
337048,-43,1
337054,85,3263
337054,-56,1
337059,311,3263
337059,-51,1
337070,85,3263
337070,-56,1
337071,53,3263
337071,-43,1
337073,85,3263
337073,-56,1
337074,311,3263
337074,-51,1
337076,425,3264
337076,-43,1
337080,425,3264
337080,-43,1
337083,425,3264
337083,-43,1
337085,367,3264
337085,-10,1
337102,691,3264
337102,-51,1
337104,691,3264
337104,-51,1
337105,691,3264
337105,-51,1
337121,425,3264
337121,-43,1
337170,180,3264
337170,-14,1
337175,180,3264
337175,-14,1
337200,180,3264
337200,-14,1
337223,161,3264
337223,-15,1
337225,161,3264
337225,-15,1
337227,161,3264
337227,-15,1
337263,261,3264
337263,-11,1
337264,261,3264
337264,-11,1
337285,553,3264
337285,-15,1
337287,553,3264
337287,-15,1
337291,553,3264
337291,-15,1
337358,367,3264
337358,-10,1
337396,691,3265
337396,-52,1
337397,691,3265
337397,-52,1
337412,270,3265
337412,-42,1
337433,270,3265
337433,-42,1
337434,270,3265
337434,-42,1
337471,617,3265
337471,-33,1
337480,558,3265
337480,-7,1
337517,286,3265
337517,-11,1
337518,286,3265
337518,-11,1
337519,286,3265
337519,-11,1
337520,286,3265
337520,-11,1
337527,558,3265
337527,-7,1
337534,617,3265
337534,-33,1
337572,421,3265
337572,-2,1
337573,421,3265
337573,-2,1
337602,418,3265
337602,-16,1
337605,418,3265
337605,-16,1
337606,418,3265
337606,-16,1
337656,99,3265
337656,-8,1
337657,99,3265
337657,-8,1
337690,629,3265
337690,-5,1
337697,629,3265
337697,-5,1
337724,368,3266
337724,-3,1
337725,368,3266
337725,-3,1
337753,557,3266
337753,-16,1
337757,330,3266
337757,-23,1
337758,330,3266
337758,-23,1
337789,557,3266
337789,-16,1
337790,99,3266
337790,-16,1
337793,99,3266
337793,-16,1
337808,202,3266
337808,-42,1
337817,94,3266
337817,-56,1
337821,94,3266
337821,-56,1
337835,292,3266
337835,-9,1
337836,292,3266
337836,-9,1
337893,579,3266
337893,-48,1
337894,653,3266
337894,-43,1
337895,579,3266
337895,-48,1
337896,653,3266
337896,-43,1
337938,604,3266
337938,-26,1
337939,604,3266
337939,-26,1
337970,567,3266
337970,-42,1
337972,567,3266
337972,-42,1
338003,4,3267
338003,-10,1
338004,4,3267
338004,-10,1
338005,4,3267
338005,-10,1
338032,69,3267
338032,-13,1
338033,69,3267
338033,-13,1
338034,69,3267
338034,-13,1
338111,611,3267
338111,-51,1
338124,425,3267
338124,-43,1
338127,425,3267
338127,-43,1
338141,611,3267
338141,-51,1
338161,320,3267
338161,-45,1
338163,686,3267
338163,-29,1
338164,686,3267
338164,-29,1
338165,686,3267
338165,-29,1
338167,611,3267
338167,-51,1
338177,611,3267
338177,-51,1
338188,320,3267
338188,-45,1
338194,382,3267
338194,-9,1
338195,382,3267
338195,-9,1
338205,222,3267
338205,-7,1
338211,222,3267
338211,-7,1
338218,544,3267
338218,-43,1
338220,544,3267
338220,-43,1
338223,544,3267
338223,-43,1
338265,595,3267
338265,-26,1
338266,595,3267
338266,-26,1
338282,458,3268
338282,-16,1
338307,458,3268
338307,-16,1
338346,259,3268
338346,-12,1
338348,174,3268
338348,-27,1
338369,174,3268
338369,-27,1
338373,80,3268
338373,-16,1
338374,80,3268
338374,-16,1
338380,414,3268
338380,-6,1
338382,80,3268
338382,-16,1
338384,414,3268
338384,-6,1
338390,80,3268
338390,-16,1
338448,458,3268
338448,-16,1
338492,301,3268
338492,-10,1
338505,259,3268
338505,-12,1
338506,259,3268
338506,-12,1
338510,522,3268
338510,-41,1
338519,579,3268
338519,-43,1
338520,579,3268
338520,-43,1
338522,579,3268
338522,-43,1
338523,522,3268
338523,-41,1
338530,301,3268
338530,-10,1
338539,464,3268
338539,-51,1
338558,464,3268
338558,-51,1
338567,36,3269
338567,-14,1
338578,36,3269
338578,-14,1
338583,366,3269
338583,-5,1
338584,366,3269
338584,-5,1
338586,366,3269
338586,-5,1
338658,50,3269
338658,-13,1
338661,387,3269
338661,-1,1
338683,387,3269
338683,-1,1
338714,463,3269
338714,-2,1
338717,463,3269
338717,-2,1
338718,463,3269
338718,-2,1
338720,463,3269
338720,-2,1
338728,50,3269
338728,-13,1
338729,50,3269
338729,-13,1
338736,404,3269
338736,-41,1
338761,193,3269
338761,-32,1
338762,193,3269
338762,-32,1
338763,404,3269
338763,-41,1
338766,376,3269
338766,-40,1
338804,23,3269
338804,-8,1
338805,23,3269
338805,-8,1
338809,23,3269
338809,-8,1
338812,23,3269
338812,-8,1
338814,376,3269
338814,-40,1
338876,341,3270
338876,-28,1
338959,182,3270
338959,-6,1
338960,182,3270
338960,-6,1
338961,182,3270
338961,-6,1
339044,341,3270
339044,-28,1
339087,19,3270
339087,-12,1
339091,19,3270
339091,-12,1
339101,292,3270
339101,-36,1
339102,292,3270
339102,-36,1
339103,292,3270
339103,-36,1
339187,660,3270
339187,-13,1
339191,660,3270
339191,-13,1
339265,456,3271
339265,-25,1
339320,184,3271
339320,-19,1
339322,184,3271
339322,-19,1
339352,372,3271
339352,-11,1
339354,372,3271
339354,-11,1
339417,595,3271
339417,-43,1
339450,595,3271
339450,-43,1
339456,595,3271
339456,-43,1
339474,595,3271
339474,-43,1
339511,185,3271
339511,-9,1
339515,185,3271
339515,-9,1
339520,456,3271
339520,-25,1
339527,185,3271
339527,-9,1
339583,713,3272
339583,-7,1
339584,454,3272
339584,-41,1
339590,454,3272
339590,-41,1
339609,713,3272
339609,-7,1
339614,713,3272
339614,-7,1
339646,169,3272
339646,-33,1
339674,169,3272
339674,-33,1
339717,439,3272
339717,-16,1
339725,439,3272
339725,-16,1
339823,496,3272
339823,-33,1
339825,496,3272
339825,-33,1
339832,496,3272
339832,-33,1
339842,294,3272
339842,-26,1
339846,294,3272
339846,-26,1
339879,509,3273
339879,-42,1
339895,509,3273
339895,-42,1
339896,509,3273
339896,-42,1
339898,704,3273
339898,-16,1
339914,204,3273
339914,-10,1
339940,204,3273
339940,-10,1
339942,235,3273
339942,-6,1
339950,235,3273
339950,-6,1
339963,704,3273
339963,-16,1
339969,704,3273
339969,-16,1
340009,339,3273
340009,-9,1
340013,339,3273
340013,-9,1
340020,222,3273
340020,-32,1
340024,222,3273
340024,-32,1
340041,613,3273
340041,-39,1
340052,613,3273
340052,-39,1
340084,222,3273
340084,-32,1
340174,609,3274
340174,-29,1
340209,279,3274
340209,-43,1
340217,347,3274
340217,-41,1
340233,357,3274
340233,-43,1
340234,279,3274
340234,-43,1
340238,499,3274
340238,-5,1
340261,357,3274
340261,-43,1
340265,357,3274
340265,-43,1
340270,279,3274
340270,-43,1
340276,499,3274
340276,-5,1
340284,499,3274
340284,-5,1
340307,357,3274
340307,-43,1
340312,609,3274
340312,-29,1
340313,357,3274
340313,-43,1
340484,347,3274
340484,-41,1
340489,215,3274
340489,-46,1
340501,215,3274
340501,-46,1
340531,287,3275
340531,-6,1
340533,287,3275
340533,-6,1
340586,118,3275
340586,-1,1
340671,118,3275
340671,-1,1
340672,336,3275
340672,-41,1
340673,336,3275
340673,-41,1
340740,385,3275
340740,-16,1
340744,385,3275
340744,-16,1
340750,118,3275
340750,-1,1
340756,571,3275
340756,-26,1
